Model,Image,IOU,Dice
default,04230255_04230613_04230856_ch4.jpg,0.30424875995094514,0.46655020007439135
default,05080211_05080528_05080803_ch4.jpg,0.6141008163624462,0.7609200244956074
default,08190243_08190601_08190855_ch4.jpg,0.46628527567501626,0.6360089450674706
default,08211016_08211338_08211519_ch4.jpg,0.46237225901179685,0.6323591768955553
default,08220814_08221005_08221328_ch4.jpg,0.4862891077592723,0.6543667786039301
default,03022237_03030155_03030226_ch4.jpg,0.6427135684955564,0.7825022947660579
default,12300143_12300500_12300756_ch4.jpg,0.7383601863359517,0.8494904475375022
default,08170150_08170507_08170734_ch4.jpg,0.4900436922764842,0.6577574802894497
default,04052229_04060147_04060245_ch4.jpg,0.5981988939623424,0.7485913001469484
default,04092234_04100152_04100253_ch4.jpg,0.6538528713998611,0.7907025863146148
p1e1,04230255_04230613_04230856_ch4.jpg,0.2702942950001425,0.4255616923795005
p1e1,05080211_05080528_05080803_ch4.jpg,0.6058748765980543,0.7545729563707508
p1e1,08190243_08190601_08190855_ch4.jpg,0.34820696866158324,0.5165482403747871
p1e1,08211016_08211338_08211519_ch4.jpg,0.46399787829501105,0.6338778015653798
p1e1,08220814_08221005_08221328_ch4.jpg,0.21787506128555162,0.3577954228828192
p1e1,03022237_03030155_03030226_ch4.jpg,0.6317386356126342,0.7743135105401837
p1e1,12300143_12300500_12300756_ch4.jpg,0.7106143284502521,0.8308293887542029
p1e1,08170150_08170507_08170734_ch4.jpg,0.428063258558627,0.5995018161739976
p1e1,04052229_04060147_04060245_ch4.jpg,0.6123505165034244,0.7595749314254323
p1e1,04092234_04100152_04100253_ch4.jpg,0.6213680964821774,0.7664738165631073
p1e3,04230255_04230613_04230856_ch4.jpg,0.0,0.0
p1e3,05080211_05080528_05080803_ch4.jpg,0.0,0.0
p1e3,08190243_08190601_08190855_ch4.jpg,0.0,0.0
p1e3,08211016_08211338_08211519_ch4.jpg,0.0,0.0
p1e3,08220814_08221005_08221328_ch4.jpg,0.0,0.0
p1e3,03022237_03030155_03030226_ch4.jpg,0.0,0.0
p1e3,12300143_12300500_12300756_ch4.jpg,0.0,0.0
p1e3,08170150_08170507_08170734_ch4.jpg,0.0,0.0
p1e3,04052229_04060147_04060245_ch4.jpg,0.0,0.0
p1e3,04092234_04100152_04100253_ch4.jpg,0.0,0.0
p1e5,04230255_04230613_04230856_ch4.jpg,0.010630143244201088,0.021036663739471502
p1e5,05080211_05080528_05080803_ch4.jpg,0.34362733668540646,0.511492029528218
p1e5,08190243_08190601_08190855_ch4.jpg,0.16710017455578266,0.2863510402941782
p1e5,08211016_08211338_08211519_ch4.jpg,0.14784272023036013,0.2576010068708536
p1e5,08220814_08221005_08221328_ch4.jpg,0.027557236243580436,0.05363640149977601
p1e5,03022237_03030155_03030226_ch4.jpg,0.5527518760703027,0.711964203152927
p1e5,12300143_12300500_12300756_ch4.jpg,0.5716421407206008,0.7274456772436781
p1e5,08170150_08170507_08170734_ch4.jpg,0.3134676070646496,0.4773130382182627
p1e5,04052229_04060147_04060245_ch4.jpg,0.5740751463325454,0.7294126302293626
p1e5,04092234_04100152_04100253_ch4.jpg,0.47467620290617785,0.6437700723327909
p2e3,04230255_04230613_04230856_ch4.jpg,0.15332810300411412,0.26588808961601657
p2e3,05080211_05080528_05080803_ch4.jpg,0.6043253457558562,0.7533700659340222
p2e3,08190243_08190601_08190855_ch4.jpg,0.4681158349334041,0.6377096735757755
p2e3,08211016_08211338_08211519_ch4.jpg,0.4072362850407177,0.5787745659627225
p2e3,08220814_08221005_08221328_ch4.jpg,0.33151185232744906,0.4979480306509848
p2e3,03022237_03030155_03030226_ch4.jpg,0.6291476787995273,0.7723642085819111
p2e3,12300143_12300500_12300756_ch4.jpg,0.6833927050030207,0.8119230919463851
p2e3,08170150_08170507_08170734_ch4.jpg,0.48665659650485693,0.654699407582075
p2e3,04052229_04060147_04060245_ch4.jpg,0.6486410884186277,0.786879682879677
p2e3,04092234_04100152_04100253_ch4.jpg,0.6407576745620702,0.7810509552948981
p2e5,04230255_04230613_04230856_ch4.jpg,0.15618682795600605,0.27017576083637773
p2e5,05080211_05080528_05080803_ch4.jpg,0.5947461127608153,0.7458818780015012
p2e5,08190243_08190601_08190855_ch4.jpg,0.33262461565993673,0.4992022685926686
p2e5,08211016_08211338_08211519_ch4.jpg,0.4538868875979496,0.6243771664353371
p2e5,08220814_08221005_08221328_ch4.jpg,0.47638763492510966,0.6453422172548534
p2e5,03022237_03030155_03030226_ch4.jpg,0.5605408529107767,0.7183930518258921
p2e5,12300143_12300500_12300756_ch4.jpg,0.7309428745344249,0.8445603668243853
p2e5,08170150_08170507_08170734_ch4.jpg,0.5197053807807381,0.6839554394599078
p2e5,04052229_04060147_04060245_ch4.jpg,0.6978051461932387,0.8220085181834133
p2e5,04092234_04100152_04100253_ch4.jpg,0.6372172134731129,0.7784149937213906
p3e1,04230255_04230613_04230856_ch4.jpg,0.2708240422137631,0.4262180022058605
p3e1,05080211_05080528_05080803_ch4.jpg,0.6592584042125766,0.7946422359999274
p3e1,08190243_08190601_08190855_ch4.jpg,0.3693168031484701,0.5394176165797425
p3e1,08211016_08211338_08211519_ch4.jpg,0.4252806845164514,0.5967676249829127
p3e1,08220814_08221005_08221328_ch4.jpg,0.5067185080020766,0.6726120444010345
p3e1,03022237_03030155_03030226_ch4.jpg,0.6725971614487034,0.8042548163433927
p3e1,12300143_12300500_12300756_ch4.jpg,0.7474419353884996,0.8554698387987636
p3e1,08170150_08170507_08170734_ch4.jpg,0.5048182030846929,0.670935800816175
p3e1,04052229_04060147_04060245_ch4.jpg,0.5635907392758073,0.7208929102980489
p3e1,04092234_04100152_04100253_ch4.jpg,0.6803294956976159,0.8097572499198035
p3e3,04230255_04230613_04230856_ch4.jpg,0.3017776843596157,0.4636393571427204
p3e3,05080211_05080528_05080803_ch4.jpg,0.6200043530535251,0.7654354161269838
p3e3,08190243_08190601_08190855_ch4.jpg,0.4466331099020455,0.6174794519009563
p3e3,08211016_08211338_08211519_ch4.jpg,0.375160381342385,0.5456241852694537
p3e3,08220814_08221005_08221328_ch4.jpg,0.4985340088793861,0.6653622886439438
p3e3,03022237_03030155_03030226_ch4.jpg,0.5931839666286841,0.7446521921557031
p3e3,12300143_12300500_12300756_ch4.jpg,0.7114191889669443,0.8313792360787714
p3e3,08170150_08170507_08170734_ch4.jpg,0.5069455016372465,0.6728119909929947
p3e3,04052229_04060147_04060245_ch4.jpg,0.5945401586284951,0.745719893489386
p3e3,04092234_04100152_04100253_ch4.jpg,0.634378476580093,0.77629323399745
p3e5,04230255_04230613_04230856_ch4.jpg,0.2861582182185789,0.44498136258061394
p3e5,05080211_05080528_05080803_ch4.jpg,0.6058019541237177,0.7545163991960671
p3e5,08190243_08190601_08190855_ch4.jpg,0.38354992308075125,0.5544431996016457
p3e5,08211016_08211338_08211519_ch4.jpg,0.3755823895642134,0.5460703661424431
p3e5,08220814_08221005_08221328_ch4.jpg,0.47527807123555693,0.6443233726608677
p3e5,03022237_03030155_03030226_ch4.jpg,0.5528873061387847,0.712076535049443
p3e5,12300143_12300500_12300756_ch4.jpg,0.7377277588872366,0.8490717318800783
p3e5,08170150_08170507_08170734_ch4.jpg,0.42786659050161124,0.5993089177208092
p3e5,04052229_04060147_04060245_ch4.jpg,0.6152961369642375,0.76183694479777
p3e5,04092234_04100152_04100253_ch4.jpg,0.6038635763398339,0.7530111478906539
p4e1,04230255_04230613_04230856_ch4.jpg,0.292425986088624,0.452522603593908
p4e1,05080211_05080528_05080803_ch4.jpg,0.6721343624559161,0.8039238682574902
p4e1,08190243_08190601_08190855_ch4.jpg,0.3172556714791682,0.48169186642850675
p4e1,08211016_08211338_08211519_ch4.jpg,0.41451858639305594,0.586091395872083
p4e1,08220814_08221005_08221328_ch4.jpg,0.5103922147586502,0.6758406323488726
p4e1,03022237_03030155_03030226_ch4.jpg,0.6504213847209901,0.7881882660299463
p4e1,12300143_12300500_12300756_ch4.jpg,0.7855565055268021,0.8799010315218618
p4e1,08170150_08170507_08170734_ch4.jpg,0.4560610897817945,0.626431257565079
p4e1,04052229_04060147_04060245_ch4.jpg,0.5924304822416894,0.7440582039194775
p4e1,04092234_04100152_04100253_ch4.jpg,0.6280107138723209,0.7715068562154113
p4e3,04230255_04230613_04230856_ch4.jpg,0.31171528951613847,0.47527888408028396
p4e3,05080211_05080528_05080803_ch4.jpg,0.6233190859668506,0.7679563326215697
