Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.6680110727467555,0.8009671921982209,0.36133184836499777,0.5055490078348114
04052229_04060147_04060245_ch4.jpg,0.490492572487878,0.6581617131699824,0.36133184836499777,0.5055490078348114
04092234_04100152_04100253_ch4.jpg,0.6149797049379522,0.7615943445698964,0.36133184836499777,0.5055490078348114
04230255_04230613_04230856_ch4.jpg,0.29387487172175764,0.4542554742263426,0.36133184836499777,0.5055490078348114
05080211_05080528_05080803_ch4.jpg,0.39840715161317913,0.5698013645790974,0.36133184836499777,0.5055490078348114
08170150_08170507_08170734_ch4.jpg,0.21693745717921112,0.35653016660701575,0.36133184836499777,0.5055490078348114
08190243_08190601_08190855_ch4.jpg,0.18623613969214114,0.31399505285764473,0.36133184836499777,0.5055490078348114
08211016_08211338_08211519_ch4.jpg,0.19661070048617477,0.3286126396935832,0.36133184836499777,0.5055490078348114
08220814_08221005_08221328_ch4.jpg,0.1168918822403474,0.20931637896029237,0.36133184836499777,0.5055490078348114
12300143_12300500_12300756_ch4.jpg,0.43087693054458037,0.6022557514860374,0.36133184836499777,0.5055490078348114
