Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.0001522426078787406,0.0003044388671904005,3.080709075831488e-05,6.160469092478488e-05
04052229_04060147_04060245_ch4.jpg,0.0,0.0,3.080709075831488e-05,6.160469092478488e-05
04092234_04100152_04100253_ch4.jpg,0.00015582829970440818,0.0003116080420574483,3.080709075831488e-05,6.160469092478488e-05
04230255_04230613_04230856_ch4.jpg,0.0,0.0,3.080709075831488e-05,6.160469092478488e-05
05080211_05080528_05080803_ch4.jpg,0.0,0.0,3.080709075831488e-05,6.160469092478488e-05
08170150_08170507_08170734_ch4.jpg,0.0,0.0,3.080709075831488e-05,6.160469092478488e-05
08190243_08190601_08190855_ch4.jpg,0.0,0.0,3.080709075831488e-05,6.160469092478488e-05
08211016_08211338_08211519_ch4.jpg,0.0,0.0,3.080709075831488e-05,6.160469092478488e-05
08220814_08221005_08221328_ch4.jpg,0.0,0.0,3.080709075831488e-05,6.160469092478488e-05
12300143_12300500_12300756_ch4.jpg,0.0,0.0,3.080709075831488e-05,6.160469092478488e-05
