Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.06344007680627524,0.11931105135100525,0.09366063553671093,0.15619428749910438
04052229_04060147_04060245_ch4.jpg,0.18172697086724235,0.30756168784719723,0.09366063553671093,0.15619428749910438
04092234_04100152_04100253_ch4.jpg,0.0,0.0,0.09366063553671093,0.15619428749910438
04230255_04230613_04230856_ch4.jpg,0.0,0.0,0.09366063553671093,0.15619428749910438
05080211_05080528_05080803_ch4.jpg,0.032847570992921224,0.06360584449328457,0.09366063553671093,0.15619428749910438
08170150_08170507_08170734_ch4.jpg,0.15167408815436695,0.2633975874154373,0.09366063553671093,0.15619428749910438
08190243_08190601_08190855_ch4.jpg,0.02621284605489936,0.051086567773284436,0.09366063553671093,0.15619428749910438
08211016_08211338_08211519_ch4.jpg,0.14761218745674254,0.25725099309701527,0.09366063553671093,0.15619428749910438
08220814_08221005_08221328_ch4.jpg,0.33309261503466164,0.4997291430138197,0.09366063553671093,0.15619428749910438
12300143_12300500_12300756_ch4.jpg,0.0,0.0,0.09366063553671093,0.15619428749910438
