Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,4.085250512513246e-05,8.170167253226906e-05,0.0005284820206957122,0.0010541265317697578
04052229_04060147_04060245_ch4.jpg,0.0018918918918918919,0.0037766387914755866,0.0005284820206957122,0.0010541265317697578
04092234_04100152_04100253_ch4.jpg,0.0032624277605281596,0.006503637872317249,0.0005284820206957122,0.0010541265317697578
04230255_04230613_04230856_ch4.jpg,0.0,0.0,0.0005284820206957122,0.0010541265317697578
05080211_05080528_05080803_ch4.jpg,6.126470778436184e-05,0.00012252190929975325,0.0005284820206957122,0.0010541265317697578
08170150_08170507_08170734_ch4.jpg,0.0,0.0,0.0005284820206957122,0.0010541265317697578
08190243_08190601_08190855_ch4.jpg,0.0,0.0,0.0005284820206957122,0.0010541265317697578
08211016_08211338_08211519_ch4.jpg,0.0,0.0,0.0005284820206957122,0.0010541265317697578
08220814_08221005_08221328_ch4.jpg,2.8383341627576498e-05,5.6765072072719845e-05,0.0005284820206957122,0.0010541265317697578
12300143_12300500_12300756_ch4.jpg,0.0,0.0,0.0005284820206957122,0.0010541265317697578
