Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.11758392242496021,0.2104252218836932,0.04493067552024908,0.08229384582773254
04052229_04060147_04060245_ch4.jpg,0.11959166092808202,0.21363442601733365,0.04493067552024908,0.08229384582773254
04092234_04100152_04100253_ch4.jpg,0.04660646363236474,0.08906205962193621,0.04493067552024908,0.08229384582773254
04230255_04230613_04230856_ch4.jpg,0.010126295738406836,0.02004956366570869,0.04493067552024908,0.08229384582773254
05080211_05080528_05080803_ch4.jpg,0.10330983431230367,0.1872725704048437,0.04493067552024908,0.08229384582773254
08170150_08170507_08170734_ch4.jpg,0.0012391864631874424,0.0024753055612311546,0.04493067552024908,0.08229384582773254
08190243_08190601_08190855_ch4.jpg,0.01729639118798396,0.034004625078411,0.04493067552024908,0.08229384582773254
08211016_08211338_08211519_ch4.jpg,0.015924094535734405,0.03134898487275574,0.04493067552024908,0.08229384582773254
08220814_08221005_08221328_ch4.jpg,0.017352669414609532,0.034113380612829876,0.04493067552024908,0.08229384582773254
12300143_12300500_12300756_ch4.jpg,0.0002762365648579819,0.0005523205585821606,0.04493067552024908,0.08229384582773254
