Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.3781186795183606,0.5487461785954596,0.26742871408155394,0.40106577204317234
04052229_04060147_04060245_ch4.jpg,0.34792675297446274,0.5162398508772004,0.26742871408155394,0.40106577204317234
04092234_04100152_04100253_ch4.jpg,0.4166611007647983,0.5882297474531626,0.26742871408155394,0.40106577204317234
04230255_04230613_04230856_ch4.jpg,0.16433107224745577,0.2822755076530852,0.26742871408155394,0.40106577204317234
05080211_05080528_05080803_ch4.jpg,0.3195216534459741,0.4842992195111506,0.26742871408155394,0.40106577204317234
08170150_08170507_08170734_ch4.jpg,0.09887646403544444,0.17995919882083333,0.26742871408155394,0.40106577204317234
08190243_08190601_08190855_ch4.jpg,0.26509388974800024,0.41908966899018935,0.26742871408155394,0.40106577204317234
08211016_08211338_08211519_ch4.jpg,0.07756337840764115,0.14396068010822655,0.26742871408155394,0.40106577204317234
08220814_08221005_08221328_ch4.jpg,0.09224128167047813,0.16890275659496032,0.26742871408155394,0.40106577204317234
12300143_12300500_12300756_ch4.jpg,0.513952868002924,0.678954911827455,0.26742871408155394,0.40106577204317234
