Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.5095235068311325,0.6750785986774724,0.35451602260780224,0.5043935160570308
04052229_04060147_04060245_ch4.jpg,0.5941706198787934,0.7454291434927698,0.35451602260780224,0.5043935160570308
04092234_04100152_04100253_ch4.jpg,0.43856425463097926,0.6097249437682988,0.35451602260780224,0.5043935160570308
04230255_04230613_04230856_ch4.jpg,0.09401337084429924,0.17186877848073265,0.35451602260780224,0.5043935160570308
05080211_05080528_05080803_ch4.jpg,0.5153639129237213,0.6801850150032748,0.35451602260780224,0.5043935160570308
08170150_08170507_08170734_ch4.jpg,0.33111071126384617,0.4974953750458027,0.35451602260780224,0.5043935160570308
08190243_08190601_08190855_ch4.jpg,0.2062908386469859,0.3420250441068893,0.35451602260780224,0.5043935160570308
08211016_08211338_08211519_ch4.jpg,0.28716977618822603,0.44620341698612487,0.35451602260780224,0.5043935160570308
08220814_08221005_08221328_ch4.jpg,0.21192742434952594,0.34973616421506937,0.35451602260780224,0.5043935160570308
12300143_12300500_12300756_ch4.jpg,0.3570258105205124,0.526188680793873,0.35451602260780224,0.5043935160570308
