Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.08194716724197626,0.15148090354701926,0.06736431897574291,0.11890761334339925
04052229_04060147_04060245_ch4.jpg,0.20082635018580136,0.33448025212759186,0.06736431897574291,0.11890761334339925
04092234_04100152_04100253_ch4.jpg,0.07743775397561235,0.14374427420958028,0.06736431897574291,0.11890761334339925
04230255_04230613_04230856_ch4.jpg,0.0,0.0,0.06736431897574291,0.11890761334339925
05080211_05080528_05080803_ch4.jpg,0.18478459972862957,0.31192944231542813,0.06736431897574291,0.11890761334339925
08170150_08170507_08170734_ch4.jpg,0.011283379399790601,0.022314970520898758,0.06736431897574291,0.11890761334339925
08190243_08190601_08190855_ch4.jpg,0.042088263658211764,0.08077677318898592,0.06736431897574291,0.11890761334339925
08211016_08211338_08211519_ch4.jpg,0.02325352230795035,0.04545016811767623,0.06736431897574291,0.11890761334339925
08220814_08221005_08221328_ch4.jpg,0.0,0.0,0.06736431897574291,0.11890761334339925
12300143_12300500_12300756_ch4.jpg,0.05202215325945693,0.0988993494068121,0.06736431897574291,0.11890761334339925
