Model,Image,IOU,Dice
p2e3,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.42646913381374274,0.5979367147938972
p2e3,07032112_07040030_07040251.jpg,0.39497237270243163,0.5662798495962545
p2e3,06090855_06090917_06091036_06091358.jpg,0.29493135747239574,0.4555165889998657
p2e3,05180056_05180245_05180604.jpg,0.4228107815104288,0.5943317087625396
p2e3,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.48426293586529623,0.6525298505590997
p2e3,05181248_05181749.jpg,0.3382721220250944,0.5055356327877707
p2e3,05180245_05180604_05180745.jpg,0.44716990673455614,0.6179922684317913
p2e5,06160010_06160101_06160131_06160155_06160449.jpg,0.3646457218371495,0.5344181511758912
p2e5,09090835_09090928_09091250_09091431.jpg,0.657207790023451,0.7931507370166911
p2e5,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.4453809861191355,0.6162817836908019
p2e5,07032112_07040030_07040251.jpg,0.5473785896185152,0.7074914869456269
p2e5,06090855_06090917_06091036_06091358.jpg,0.2360862150648132,0.3819898841804238
p2e5,05180056_05180245_05180604.jpg,0.5272003537729016,0.6904141325929756
p2e5,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.5925339681351345,0.7441398174118632
p2e5,05181248_05181749.jpg,0.5261012222047305,0.689470940131588
p2e5,05180245_05180604_05180745.jpg,0.5515193757705648,0.7109410096753084
p3e1,06160010_06160101_06160131_06160155_06160449.jpg,0.3616361425425306,0.5311788241273641
p3e1,09090835_09090928_09091250_09091431.jpg,0.5947302817778172,0.7458694282958087
p3e1,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.4306438711747947,0.6020280516368689
p3e1,07032112_07040030_07040251.jpg,0.6453736163,0.7844706027938756
p3e1,06090855_06090917_06091036_06091358.jpg,0.2237870204564289,0.3657287039585766
p3e1,05180056_05180245_05180604.jpg,0.5151626629661855,0.680009711904685
p3e1,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.5594528834478253,0.7174989246368506
p3e1,05181248_05181749.jpg,0.5161968832508091,0.6809100967732564
p3e1,05180245_05180604_05180745.jpg,0.5458267882460953,0.7061939829175735
p3e3,06160010_06160101_06160131_06160155_06160449.jpg,0.3706524116728434,0.5408408558089098
p3e3,09090835_09090928_09091250_09091431.jpg,0.6450667409014222,0.7842438545052036
p3e3,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.5116135393544984,0.6769105013083857
p3e3,07032112_07040030_07040251.jpg,0.5323537200732125,0.6948183217746589
p3e3,06090855_06090917_06091036_06091358.jpg,0.26116608919650264,0.41416605066330847
p3e3,05180056_05180245_05180604.jpg,0.4871506353392282,0.655146323126986
p3e3,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.517962617851473,0.682444497328397
p3e3,05181248_05181749.jpg,0.38987198377625853,0.5610185518194029
p3e3,05180245_05180604_05180745.jpg,0.4935648004956347,0.6609218432730161
p3e5,06160010_06160101_06160131_06160155_06160449.jpg,0.4056181258139996,0.5771384394735297
p3e5,09090835_09090928_09091250_09091431.jpg,0.594878359844903,0.7459858692957037
p3e5,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.44208473717581115,0.6131189461745403
p3e5,07032112_07040030_07040251.jpg,0.6612649478621243,0.7960981163337054
p3e5,06090855_06090917_06091036_06091358.jpg,0.1988841835822467,0.33178214594171046
p3e5,05180056_05180245_05180604.jpg,0.5781357985525545,0.7326819391370668
p3e5,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.6071453212771026,0.7555574635834927
p3e5,05181248_05181749.jpg,0.7037796499338713,0.8261392838694688
p3e5,05180245_05180604_05180745.jpg,0.6139794930128899,0.7608268824614941
p4e1,06160010_06160101_06160131_06160155_06160449.jpg,0.37661438812742193,0.5471603251796927
p4e1,09090835_09090928_09091250_09091431.jpg,0.6258725552979159,0.7698912848470272
p4e1,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.5070024181085757,0.6728621162332434
p4e1,07032112_07040030_07040251.jpg,0.6735001214385598,0.8048999970906622
p4e1,06090855_06090917_06091036_06091358.jpg,0.23545527253351042,0.38116357227675185
p4e1,05180056_05180245_05180604.jpg,0.6000970241579157,0.7500757955271234
p4e1,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.6090303717873502,0.7570153832594526
p4e1,05181248_05181749.jpg,0.6654993346946962,0.7991589318967688
p4e1,05180245_05180604_05180745.jpg,0.6108980486530257,0.7584565009111984
p4e3,06160010_06160101_06160131_06160155_06160449.jpg,0.3772353022287878,0.5478153248298323
p4e3,09090835_09090928_09091250_09091431.jpg,0.6094926505315433,0.7573723935058109
p4e3,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.45350946772001427,0.6240199706870745
p4e3,07032112_07040030_07040251.jpg,0.7366128498644415,0.8483328335638434
p4e3,06090855_06090917_06091036_06091358.jpg,0.19195709980991996,0.32208726277234495
p4e3,05180056_05180245_05180604.jpg,0.5535883653903892,0.7126577125869276
p4e3,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.6275027208822185,0.7711234062233319
p4e3,05181248_05181749.jpg,0.6611545144302664,0.7960180810236374
p4e3,05180245_05180604_05180745.jpg,0.5799649195362842,0.7341491097239076
p4e5,06160010_06160101_06160131_06160155_06160449.jpg,0.3724436906290856,0.5427453135922378
p4e5,09090835_09090928_09091250_09091431.jpg,0.665000964298208,0.7987994944837807
p4e5,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.4294842239762501,0.6008939682896223
p4e5,07032112_07040030_07040251.jpg,0.6812473143754643,0.8104070216802438
p4e5,06090855_06090917_06091036_06091358.jpg,0.19075765451935997,0.32039710816951716
p4e5,05180056_05180245_05180604.jpg,0.5496361376159972,0.7093744451024129
p4e5,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.6085498686806448,0.7566440811434537
p4e5,05181248_05181749.jpg,0.66134333334856,0.7961549188217149
p4e5,05180245_05180604_05180745.jpg,0.5723293854011036,0.7280018941515889
p4e6,06160010_06160101_06160131_06160155_06160449.jpg,0.37121294205021393,0.5414373372164687
p4e6,09090835_09090928_09091250_09091431.jpg,0.6254469659567228,0.7695692065703178
p4e6,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.4062253590760311,0.5777528565449054
p4e6,07032112_07040030_07040251.jpg,0.6208480671676577,0.7660780547464332
p4e6,06090855_06090917_06091036_06091358.jpg,0.2266023309431891,0.36947970051376716
p4e6,05180056_05180245_05180604.jpg,0.5663053190873625,0.7231097439129315
p4e6,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.5851387223950624,0.738280775213097
p4e6,05181248_05181749.jpg,0.6223913483101852,0.7672518088295305
p4e6,05180245_05180604_05180745.jpg,0.5735047424738181,0.7289520355333289
p4e7,06160010_06160101_06160131_06160155_06160449.jpg,0.3461885218268731,0.514323983920277
p4e7,09090835_09090928_09091250_09091431.jpg,0.608137796569714,0.7563254813945924
p4e7,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.39688589937826285,0.5682438337374757
p4e7,07032112_07040030_07040251.jpg,0.6378287910759002,0.7788711427607844
p4e7,06090855_06090917_06091036_06091358.jpg,0.2109867185429528,0.3484542238362613
p4e7,05180056_05180245_05180604.jpg,0.5743711209347657,0.7296514948695694
p4e7,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.5916821720988485,0.7434677380580766
p4e7,05181248_05181749.jpg,0.684982834555874,0.813044288058188
p4e7,05180245_05180604_05180745.jpg,0.6058793225309614,0.7545764043789537
p5e1,06160010_06160101_06160131_06160155_06160449.jpg,0.3030322308950905,0.46511854996392366
p5e1,09090835_09090928_09091250_09091431.jpg,0.5834256815163809,0.736915774863091
p5e1,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.32271689301770373,0.48796064331112216
p5e1,07032112_07040030_07040251.jpg,0.6403427142720842,0.7807425956791495
p5e1,06090855_06090917_06091036_06091358.jpg,0.15155649421253276,0.2632202501122994
p5e1,05180056_05180245_05180604.jpg,0.5568304972502867,0.7153386296501446
p5e1,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.5150975879909512,0.6799530169855007
p5e1,05181248_05181749.jpg,0.6784286410173047,0.8084092757212549
p5e1,05180245_05180604_05180745.jpg,0.5874882162933631,0.7401481286772551
p5e3,06160010_06160101_06160131_06160155_06160449.jpg,0.3613648464066701,0.5308861138298004
p5e3,09090835_09090928_09091250_09091431.jpg,0.5832849994568254,0.7368035440958917
p5e3,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.38862009306438394,0.5597212585434848
p5e3,07032112_07040030_07040251.jpg,0.6610843888219702,0.7959672528026186
p5e3,06090855_06090917_06091036_06091358.jpg,0.16297546916078895,0.2802732705589967
p5e3,05180056_05180245_05180604.jpg,0.5529963304607419,0.7121669505769912
p5e3,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.5287825729502706,0.6917694933293451
p5e3,05181248_05181749.jpg,0.6995260139431909,0.8232013022503503
p5e3,05180245_05180604_05180745.jpg,0.579233116186034,0.7335625250627029
p5e5,06160010_06160101_06160131_06160155_06160449.jpg,0.3591234868186316,0.5284633667235785
p5e5,09090835_09090928_09091250_09091431.jpg,0.6255707494108069,0.7696629010303574
p5e5,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.4025375553233687,0.5740132288016484
p5e5,07032112_07040030_07040251.jpg,0.5875150062813053,0.7401693892110504
p5e5,06090855_06090917_06091036_06091358.jpg,0.17275620901184027,0.2946157226614114
p5e5,05180056_05180245_05180604.jpg,0.5375446177250047,0.699224739923803
p5e5,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.5665017254849413,0.7232698391182041
p5e5,05181248_05181749.jpg,0.6856637557926357,0.8135237569609151
p5e5,05180245_05180604_05180745.jpg,0.5614191986178013,0.7191139946463839
p5e6,06160010_06160101_06160131_06160155_06160449.jpg,0.36725647556670465,0.5372166555868504
p5e6,09090835_09090928_09091250_09091431.jpg,0.6117166495817696,0.7590870885903006
p5e6,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.4039381497568057,0.5754358193440032
p5e6,07032112_07040030_07040251.jpg,0.6743927895808653,0.8055371401231124
p5e6,06090855_06090917_06091036_06091358.jpg,0.18298805188906153,0.3093658496328107
p5e6,05180056_05180245_05180604.jpg,0.5516892112609691,0.7110820997622879
p5e6,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.5754275457653253,0.7305033447105166
p5e6,05181248_05181749.jpg,0.6288342978059596,0.7721280165244551
p5e6,05180245_05180604_05180745.jpg,0.5798861354005467,0.7340859855745602
p5e7,06160010_06160101_06160131_06160155_06160449.jpg,0.3678230287347123,0.537822541377977
p5e7,09090835_09090928_09091250_09091431.jpg,0.6186343854816926,0.764390514659173
p5e7,07060912_07061031_07061054_07061212_07061322_07061415_07061556.jpg,0.4611160505879159,0.6311833346877197
p5e7,07032112_07040030_07040251.jpg,0.6421404040120093,0.7820773454488527
p5e7,06090855_06090917_06091036_06091358.jpg,0.20299035257447262,0.3374762767466271
p5e7,05180056_05180245_05180604.jpg,0.5850118978913842,0.7381798189271046
p5e7,07030739_07030803_07030817_07030920_07030944_07031102_07031306.jpg,0.5563515413726461,0.7149432844484017
p5e7,05181248_05181749.jpg,0.6575797791998023,0.7934215745769405
p5e7,05180245_05180604_05180745.jpg,0.6166591094619258,0.76288081495074
