Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.5934859789926458,0.7448901174114251,0.38586335296449414,0.5454457579870644
04052229_04060147_04060245_ch4.jpg,0.40261212063485347,0.5740890367504057,0.38586335296449414,0.5454457579870644
04092234_04100152_04100253_ch4.jpg,0.5730996083234764,0.728624691394151,0.38586335296449414,0.5454457579870644
04230255_04230613_04230856_ch4.jpg,0.17376975810188153,0.29608832039238575,0.38586335296449414,0.5454457579870644
05080211_05080528_05080803_ch4.jpg,0.46378354474953526,0.6336777680184842,0.38586335296449414,0.5454457579870644
08170150_08170507_08170734_ch4.jpg,0.35013406922826507,0.5186656306338544,0.38586335296449414,0.5454457579870644
08190243_08190601_08190855_ch4.jpg,0.29350458104707816,0.45381297499462947,0.38586335296449414,0.5454457579870644
08211016_08211338_08211519_ch4.jpg,0.29698597051811726,0.45796327372682055,0.38586335296449414,0.5454457579870644
08220814_08221005_08221328_ch4.jpg,0.31468332473083777,0.478721101593442,0.38586335296449414,0.5454457579870644
12300143_12300500_12300756_ch4.jpg,0.3965745733182505,0.567924664955044,0.38586335296449414,0.5454457579870644
