Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.08501331834539999,0.15670465404985398,0.03708882111903024,0.06820939307447252
04052229_04060147_04060245_ch4.jpg,0.14635618887989663,0.2553415601531337,0.03708882111903024,0.06820939307447252
04092234_04100152_04100253_ch4.jpg,0.029103595080416274,0.05656105997402926,0.03708882111903024,0.06820939307447252
04230255_04230613_04230856_ch4.jpg,0.0,0.0,0.03708882111903024,0.06820939307447252
05080211_05080528_05080803_ch4.jpg,0.0250856051308317,0.048943434587846,0.03708882111903024,0.06820939307447252
08170150_08170507_08170734_ch4.jpg,0.008473895031144799,0.016805383010698755,0.03708882111903024,0.06820939307447252
08190243_08190601_08190855_ch4.jpg,0.0028113626139225517,0.005606962024431931,0.03708882111903024,0.06820939307447252
08211016_08211338_08211519_ch4.jpg,0.00876271104991653,0.017373185891846325,0.03708882111903024,0.06820939307447252
08220814_08221005_08221328_ch4.jpg,0.05413136916720639,0.10270326972618546,0.03708882111903024,0.06820939307447252
12300143_12300500_12300756_ch4.jpg,0.011150165891567452,0.02205442132669968,0.03708882111903024,0.06820939307447252
