Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.5421591509600141,0.7031169910349564,0.33232588530488294,0.48570017425737355
04052229_04060147_04060245_ch4.jpg,0.4044958239455347,0.5760014619469893,0.33232588530488294,0.48570017425737355
04092234_04100152_04100253_ch4.jpg,0.4404657055585348,0.6115601417775455,0.33232588530488294,0.48570017425737355
04230255_04230613_04230856_ch4.jpg,0.13929505438675396,0.244528498303246,0.33232588530488294,0.48570017425737355
05080211_05080528_05080803_ch4.jpg,0.3840846402963499,0.5550016655254733,0.33232588530488294,0.48570017425737355
08170150_08170507_08170734_ch4.jpg,0.29684784078578047,0.45779902845952336,0.33232588530488294,0.48570017425737355
08190243_08190601_08190855_ch4.jpg,0.2289500188414237,0.37259451618262446,0.33232588530488294,0.48570017425737355
08211016_08211338_08211519_ch4.jpg,0.1641608956187879,0.2820244112933054,0.33232588530488294,0.48570017425737355
08220814_08221005_08221328_ch4.jpg,0.2928292865876527,0.4530053420441279,0.33232588530488294,0.48570017425737355
12300143_12300500_12300756_ch4.jpg,0.42997043606799706,0.6013696860059439,0.33232588530488294,0.48570017425737355
