Image Name,IOU,Dice,mIoU,mDice
03022237_03030155_03030226_ch4.jpg,0.37948825490419813,0.5501870038473834,0.23633069896223208,0.368306525089441
04052229_04060147_04060245_ch4.jpg,0.4659890539483972,0.6357333333333334,0.23633069896223208,0.368306525089441
04092234_04100152_04100253_ch4.jpg,0.19757449053407475,0.32995774725622906,0.23633069896223208,0.368306525089441
04230255_04230613_04230856_ch4.jpg,0.0732328172936431,0.13647144610861475,0.23633069896223208,0.368306525089441
05080211_05080528_05080803_ch4.jpg,0.3358799033637358,0.5028594299801841,0.23633069896223208,0.368306525089441
08170150_08170507_08170734_ch4.jpg,0.2353156054895645,0.3809805436665025,0.23633069896223208,0.368306525089441
08190243_08190601_08190855_ch4.jpg,0.17183729373654805,0.29327841784011427,0.23633069896223208,0.368306525089441
08211016_08211338_08211519_ch4.jpg,0.2035868246861984,0.338300188254849,0.23633069896223208,0.368306525089441
08220814_08221005_08221328_ch4.jpg,0.09846275358715208,0.179273722783246,0.23633069896223208,0.368306525089441
12300143_12300500_12300756_ch4.jpg,0.20193999207880886,0.3360234178239541,0.23633069896223208,0.368306525089441
